,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
TCAF2,True,1461.0,0.020724670352324885,0.03234156147540308,1.2130888838106795,1
TCAIM,False,,0.06204570518295745,0.07281257774904712,0.8985556890287745,0
TCAP,False,,0.0043076908603394875,0.006191269355936143,1.139180458028036,0
TCEA1,False,,0.4925167388775402,0.5279643422872873,0.8908543361382907,0
TCEA2,False,,0.1382011003283405,0.16487379780861722,0.93374840320708,0
TCEA3,False,,0.0874259802057212,0.1048881380122941,0.9410493724102065,0
TCEAL1,False,,0.10067858226658187,0.11534777073502064,0.9221791166614917,0
TCEAL2,False,,0.0019132600527076433,0.002216665855812317,0.9674803712821777,0
TCEAL3,False,,0.10813257320950473,0.12823626455686332,0.9521175670475508,0
TCEAL4,False,,0.3352211970900705,0.40464506699643277,0.9902912865131088,0
TCEAL5,False,,0.0013207419473570945,0.0013731025138751499,0.8258653221535672,0
TCEAL6,False,,0.0009894370501980002,0.0008319891142399443,0.922486155533367,0
TCEAL7,False,2217.0,0.029664053710631397,0.04393210587769929,1.2306511643388378,2
TCEAL8,False,,0.30108453168381744,0.3608101314539848,0.9470413407313942,0
TCEANC,False,,0.01329097531543896,0.017412204173554803,1.0338470688325234,0
TCEANC2,False,,0.017924639238905114,0.022843984522500197,1.0116860612498908,0
TCEB1,False,,0.5217142168946819,0.5348652551753207,0.871296132509577,0
TCEB2,True,1374.0,1.4843659651696544,1.195805322963457,1.1156630126873512,1
TCEB3,False,,0.07777083318281693,0.09369360756652179,0.9490647088334523,0
TCEB3-AS1,False,,0.017795615873820322,0.021445138968215288,0.926296306962226,0
TCERG1,False,,0.12043492964933485,0.14904726396517481,0.9726394602396444,0
TCF12,False,,0.09911636178604767,0.12787621671959948,0.9833370445218839,0
TCF15,False,,0.0030597380945674036,0.003350362492476035,0.9727069477097681,0
TCF19,False,,0.02553385780004618,0.03328472007457782,1.0077254488912997,0
TCF20,False,,0.03868084719099015,0.053983968420271436,1.0899814683224713,0
TCF21,True,1358.0,0.024108769727619894,0.03155573063097289,1.188002621853977,1
TCF23,False,,0.0046537084438229865,0.005485012388895896,0.5060883682875819,0
TCF25,False,,0.5049754409995589,0.5275715390701491,0.894178864677561,0
TCF3,False,,0.04835680092568046,0.06221632389950506,0.9817595499000767,0
TCF4,True,827.5,0.40049303504885203,0.6786922790768597,1.4617994953512707,2
TCF4-AS2,False,,0.0007454110545580577,0.0007429030961291355,0.46468600544574334,0
TCF7,False,2545.0,0.1813228548052312,0.2741521233075213,1.1876236907382858,1
TCF7L1,False,,0.04202562832505154,0.04778399865141979,0.937292287551093,0
TCF7L2,False,,0.1124598308414277,0.13922909711015385,0.9633686963512289,0
TCFL5,False,,0.01105008896447292,0.014680549615793546,1.047449562839991,0
TCHH,False,,0.004940539454073869,0.006389386170511758,1.0249245637638815,0
TCHP,False,,0.043557638473763496,0.056640772676292805,1.0242120159840598,0
TCIRG1,False,,0.1376119577715151,0.1707070943161183,0.9793438472827449,0
TCL1A,True,158.0,0.01604579417036935,0.04084976980566579,1.8513274987060842,2
TCN1,False,,0.0021050810851367444,0.0030021959605446777,0.5066366152307629,0
TCN2,False,,0.09216020197275672,0.11456899886794897,1.0044970507504096,0
TCOF1,False,,0.1159027668772542,0.15345981854894888,1.046286344835047,0
TCP1,False,,0.3564938462188902,0.41004826434572605,0.9374306079656153,0
TCP10L,False,,0.003656488646382984,0.004214453250326454,0.9138384599077047,0
TCP11L1,False,,0.016464496017744926,0.018923082064695975,0.8998484463303777,0
TCP11L2,False,,0.017432579412047976,0.02424521414726396,1.0921273289294222,0
TCTA,False,,0.0809695019329928,0.09300883441519264,0.9021128961589611,0
TCTE3,False,,0.01663356163224259,0.02084629858142807,0.9758009052331449,0
TCTEX1D1,False,,0.007682895595775618,0.010145290832248995,0.9760452638945203,0
TCTEX1D2,False,,0.05959238847196664,0.0785426835571664,0.9873164288407035,0
TCTEX1D4,False,2532.0,0.002378499507279659,0.0027507814790441254,0.8888626192567025,1
TCTN1,False,,0.0572627146080333,0.0692467676615606,0.949978514751219,0
TCTN2,False,,0.014584857467058543,0.020503775005542145,1.0166038491275229,0
TCTN3,False,,0.0849138584886298,0.09730717811326081,0.9033639653546446,0
TDG,False,,0.18528849746202264,0.221549921542857,0.9493334438186687,0
TDGF1,False,,0.002442981113546828,0.0028476937538818585,0.9492274847109979,0
TDO2,True,1870.5,0.1064237830163347,0.17691813401523565,1.3067814750796747,2
TDP1,False,,0.02357309283296467,0.031859055512487716,1.0353100468082839,0
TDP2,False,,0.12208748999698192,0.15020044874993196,0.9650044348871428,0
TDRD1,False,,0.0010696155811889651,0.0013399609735813794,0.5533871492884676,0
TDRD10,False,,0.006142698242408086,0.005905596771037804,0.7862040350019304,0
TDRD3,False,,0.04461462473469087,0.06039832263250438,1.0680330432319938,0
TDRD5,False,2693.0,0.000382847557921043,0.00048724477776833694,0.6049362973099477,1
TDRD6,False,,0.0019708277660359782,0.0020603173373670014,0.9402475253524181,0
TDRD7,False,,0.012635643989091247,0.0157944363369817,0.9884876161463809,0
TDRD9,True,1838.0,0.0015617629956854431,0.0020330617585055505,1.0550623594064301,1
TDRKH,False,,0.00789335085808444,0.010270367038987802,1.0139417270174322,0
TDRP,False,,0.034967069509217706,0.04667311249549368,1.0215725616569524,0
TEAD1,False,,0.07658651247761071,0.0977205158935063,0.9683769700683419,0
TEAD2,False,,0.06048067799862416,0.07033270314305633,0.9480704671749697,0
TEAD3,False,,0.030164111809906108,0.034816043754973346,0.9043070940293441,0
TEAD4,False,,0.042899838271173274,0.04855542615571507,0.8953100802913483,0
TEC,False,,0.003436708421283065,0.0041528164343444,0.9130893003950739,0
TECPR1,False,,0.06503554197641356,0.08398653422361245,1.007864646767608,0
TECPR2,False,,0.023235350088605635,0.026641409267897365,0.9303959139374358,0
TECR,False,,0.4000052314118197,0.4284338961523039,0.8821661169161062,0
TECTA,False,,0.0015797249812038844,0.0017900566534050128,0.9880847640289555,0
TEF,False,,0.024588658003943935,0.03474584548115506,1.032185738237886,0
TEFM,False,,0.032009965588143355,0.036849855859721864,0.933487043541332,0
TEK,True,908.0,0.04118514125754991,0.054855149540749305,1.200910229432778,1
TEKT3,False,,0.0017963644751657262,0.001718211769079609,0.41776592704850346,0
TEKT4,False,,0.0052885247564980154,0.005060114711221864,0.7474980677968279,0
TEKT5,False,,0.0008446515221503853,0.0010797105669290352,0.8685417653145142,0
TELO2,False,,0.05313829362482963,0.06720051024222463,0.982584152156186,0
TEN1,True,1013.0,0.0008506659826542031,0.0013089968912682625,0.6985488756993185,1
TEN1-CDK3,True,614.0,0.00039643984816370583,0.0005097354249365818,0.7484334437048417,1
TENM1,False,,0.002140270146076319,0.0024238302461966556,0.9235285289127773,0
TENM2,True,1405.0,0.002081932772006375,0.001986173062618372,0.9999532670094124,1
TENM4,False,,0.0005399329642841907,0.0007801726596755594,0.5464638504157887,0
TEP1,False,,0.018736847734678572,0.026650959683066435,1.1152510042931016,0
TEPP,False,2620.0,0.007019473962905695,0.010020054445005264,1.1490817466245806,1
TERC,True,1510.0,0.0004934085232143054,0.0008143822385955433,0.6389328093464793,1
TERF1,False,,0.13873441415967094,0.16505770778443168,0.9533916690839352,0
TERF2,False,,0.05384757528899102,0.06964333588484369,1.0136733498969142,0
TERF2IP,False,,0.41392806473484883,0.4711827163691594,0.9523528076021955,0
TERT,False,,0.0002777975137668812,0.0001748025879058363,0.30891962264460815,0
TES,False,,0.20154746728618514,0.2539519569850883,0.9832478577608624,0
TESC,False,2404.0,0.31070245626479503,0.5052124517181866,1.2166127093327348,2
TESC-AS1,False,,0.0004500675265104197,0.00024070034851365188,0.2943805495400403,0
TESK1,False,,0.03511561893618209,0.046238037119674,1.02604898037551,0
TESK2,False,,0.012326075429502283,0.015346312360176546,1.0064739086504721,0
TESPA1,True,1786.5,0.04072023059009082,0.06781271949905322,1.2925977700372215,2
TET1,False,,0.018183877523430432,0.020853184072059397,0.9352257166306184,0
TET2,False,,0.06200846832143344,0.08459587857543534,1.0788800193549044,0
TET3,False,,0.03734574840955706,0.052816301256691504,1.0212674103799535,0
TEX10,False,,0.03007866888645183,0.03923958923977488,1.0220943807360043,0
TEX11,False,,0.0008431072952723368,0.0006703125570951132,0.3613518458871431,0
TEX12,False,2073.0,0.0010821877389665473,0.001390806870587746,1.1367954306223576,1
TEX14,False,,0.01434757804161294,0.014810719182045493,0.897682536510832,0
TEX15,False,,0.0013017174665867445,0.001242962848986195,0.3406948189302227,0
TEX19,False,,0.0005261975746596357,0.0005894475353477887,0.4262534816015052,0
TEX2,False,,0.029522335820607162,0.03694446676067561,0.9637183128224072,0
TEX22,False,,0.003026678922502045,0.004242536851134577,1.1053424785036836,0
TEX26-AS1,False,2827.0,0.002670842043551264,0.0037109358959583182,0.6004024396276323,1
TEX261,False,,0.07407028113390174,0.09909306607581421,1.0099378598239843,0
TEX264,False,,0.2870885432422124,0.32035504907300233,0.8918276686982736,0
TEX29,False,,0.0021452989414406103,0.002480742363643869,0.9069460796024662,0
TEX30,False,,0.08110902304047937,0.09811925935146795,0.9295650800631041,0
TEX37,False,,0.0002324592728747678,0.00020632647130191633,0.48130312599667185,0
TEX40,False,,0.001146810049284386,0.0009023472863267099,0.2804120167536532,0
TEX41,False,,0.008855131846377866,0.0094673454587445,0.8503749376836607,0
TEX9,False,,0.016881193791623637,0.019904825506277632,0.8608446796178049,0
TF,True,59.5,0.26885641881368355,0.7241622575602498,2.15815972588208,2
TFAM,False,,0.1382590006414872,0.16311284962750874,0.923866200994276,0
TFAP2A,False,,0.02258560163230984,0.029450713371537544,0.8940065296309778,0
TFAP2A-AS1,True,537.0,0.001511660273965989,0.0019968069502751713,1.2280099105348754,1
TFAP2C,False,,0.000672950427499228,0.0006180761538168619,0.8236636119522598,0
TFAP2E,False,,0.0004727753024043314,0.0005750031392986436,0.47679534119304706,0
TFAP4,False,,0.02799634707253758,0.03484801043589076,0.9370077567870552,0
TFB1M,False,,0.03529563317808644,0.040224133956938385,0.8872539888962399,0
TFB2M,False,,0.07100184089466133,0.08014978086247673,0.8792300655261236,0
TFCP2,False,,0.044736864447606176,0.05513379782527936,0.9649411268880893,0
TFCP2L1,False,,0.016044624967755397,0.017228259419194727,0.8720683532810518,0
TFDP1,False,,0.128099128681204,0.16342327580931823,0.9607155426241993,0
TFDP2,False,,0.13937179163791413,0.18921030490704108,1.0829451889433912,0
TFE3,False,,0.04825543283264192,0.05969553353466652,0.9540963852596236,0
TFEB,False,,0.04196487477670894,0.056968359851668454,1.0373037618359502,0
TFEC,False,,0.021923245707198606,0.02873476185804053,1.02615834682523,0
TFF1,True,63.0,0.2244435902642,0.6342681304922234,2.1543221443199414,2
TFF2,True,238.5,0.26977727763400045,0.5921710706313543,1.8195718153154152,2
TFF3,True,608.5,0.11306705846430344,0.2118635754276495,1.4820412642006577,2
TFG,False,,0.21789840410746245,0.23424276530808774,0.8537273506246534,0
TFIP11,False,,0.05064771855599271,0.0630921399576427,0.9804015468667948,0
TFPI,False,2602.0,0.3371409146092159,0.4755242182966652,1.141064072134225,1
TFPI2,True,1357.0,0.01617131471437227,0.024294663978211537,1.2297235747237347,1
TFPT,False,,0.10707241314641465,0.1321463398635907,0.9737853633042504,0
TFR2,False,2382.0,0.07276445183580635,0.09827060984640955,1.0222234194065973,1
TFRC,False,,0.16324316445958956,0.20901534491639517,1.0154123596811466,0
TG,True,1352.0,0.0018923817510353102,0.002403393918266845,1.1300579529090518,1
TGDS,False,,0.03492159616352751,0.041990116465326306,0.9383210550240704,0
TGFA,False,,0.03765317255218599,0.05003404761632814,0.9569585703203738,0
TGFB1,False,,0.2840323705876333,0.3519142418492763,1.000462963100878,0
TGFB1I1,False,,0.12934858704104055,0.17768785619515287,1.0822602152908145,0
TGFB2,False,,0.03815633676073572,0.052629726546918686,1.075495352543062,0
TGFB2-AS1,False,,0.000213629159691597,0.00015100164164586418,0.4033073477987887,0
TGFB3,True,1821.0,0.03649135499337223,0.0477693688316789,1.1524322677253722,1
TGFBI,False,,0.16490009619461998,0.22398452050321926,1.069610000570414,0
TGFBR1,False,,0.06794455662219874,0.08838061760265198,0.9890789713941447,0
TGFBR2,False,2369.0,0.2940820305759043,0.42702428649546265,1.1701330860046855,1
TGFBR3,True,1319.0,0.09265607271383275,0.14416556571025868,1.2145561325466692,1
TGFBR3L,False,,0.015512882133412356,0.019364335446292805,0.9660667783875974,0
TGFBRAP1,False,,0.031701894147251726,0.04225971064769668,1.0285660761624447,0
TGIF1,False,,0.23339524520016705,0.30085642281325276,1.0032062890023652,0
TGIF2,False,,0.07048260798475264,0.09030628256861813,1.002459271001168,0
TGM1,False,,0.002130062725779747,0.0024177311483732883,0.9077038845488349,0
TGM2,False,,0.17458394542882807,0.24102117228388836,1.0992552621583518,0
TGM3,False,,0.005713493835431536,0.0045536355865805804,0.6296167421617005,0
TGM4,False,2250.0,0.0019637361861938652,0.0027973756822913315,0.6211804343972692,1
TGOLN2,False,,0.35079531276061204,0.41834143887743475,0.9524280256683844,0
TGS1,False,,0.09020111725286895,0.10934753020547795,0.9568588713291292,0
TH,False,,0.0012384227317208242,0.0012216376254406294,0.35186484026142456,0
THADA,False,,0.0422358822718297,0.054952456166283616,1.022788538562962,0
THAP1,False,,0.07675475098946648,0.09595009275581694,0.9782639493548044,0
THAP10,False,,0.009417458937873937,0.009684971599795696,0.8067095002345439,0
THAP11,False,,0.06779820416977314,0.08590162983945171,0.9663633742892528,0
THAP2,False,,0.057201704975446264,0.07235822100548328,0.9837712941443484,0
THAP3,False,,0.05325702395350234,0.0622891997065974,0.9136347770318868,0
THAP4,False,,0.08104735118349268,0.09403821836934376,0.8989305784659443,0
THAP5,False,,0.07996975042810986,0.09709171105002491,0.9575860723643493,0
THAP6,False,,0.05239244606661991,0.06627670766442902,0.9894299226580312,0
THAP7,False,,0.1359526210404244,0.16100897395717736,0.8980138398563433,0
THAP7-AS1,False,,0.013715888153650015,0.016048994807247502,0.9294197384202012,0
THAP8,False,,0.017968841955430997,0.017976607672205533,0.7597442020216854,0
THAP9,False,,0.007027556436406025,0.008469442534392281,0.9581235261242976,0
THAP9-AS1,False,,0.11025607213846247,0.1328226575791934,0.9471378052266854,0
THBD,True,1611.0,0.1437257714202737,0.22319439147046286,1.1758862084868238,1
THBS1,True,1446.0,0.14544063248950032,0.2399192546663906,1.3064752082625688,2
THBS2,True,323.0,0.07356488657227457,0.1624346773651623,1.690566720850193,2
THBS3,False,,0.026409518242150813,0.03258731447571656,0.97771155188782,0
THBS4,True,619.0,0.01551620005974349,0.027161401178893683,1.4984687534998273,2
THCAT158,False,,0.001257260936268865,0.0011926237604814054,0.7851706349704872,0
THEM4,False,,0.09159313214183004,0.12021519453963475,1.030447609989289,0
THEM6,False,,0.07054004793303358,0.08287065449772554,0.9148179468759412,0
THEMIS,True,1534.0,0.03474786498937221,0.06055665377766524,1.3555575451708042,2
THEMIS2,False,,0.08068799942407172,0.10731065675380613,1.0362138268655592,0
THG1L,False,,0.049687677926077374,0.056770532287350704,0.8917773795473842,0
THNSL1,False,,0.013749045151073728,0.014739429565450048,0.8452121838417006,0
THNSL2,False,,0.018426383639653224,0.016090053007323465,0.6832841899950365,0
THOC1,False,,0.05047200506612762,0.06492250405685485,1.0179080293957639,0
THOC2,False,,0.22847946519849688,0.27090889594241846,0.9512753925048496,0
THOC3,False,,0.09057927739656424,0.11092125735386467,0.9576762611740285,0
THOC5,False,,0.04750811323607815,0.057874804992380985,0.9622181676654571,0
THOC6,False,,0.11435830155487034,0.1345885432795496,0.9168122113648068,0
THOC7,False,,0.21908358747376452,0.2491096167909133,0.9050132776791403,0
THOP1,False,,0.05334130334305908,0.06191593603447394,0.9106775591232766,0
THPO,False,,0.007268871728033483,0.006364110167036662,0.6675640975103037,0
THRA,False,,0.057056030370537,0.06596118145571628,0.9264288803478988,0
THRAP3,False,,0.30852826317335585,0.34636689158686046,0.9140929002687874,0
THRB,False,,0.027783889594303845,0.035473710809388805,0.9256814246157494,0
THRSP,True,1227.0,0.009528754255992922,0.012917453199260702,1.039032922685187,1
THSD1,False,,0.019976373946869023,0.02366116551257759,1.023881269447949,0
THSD4,False,,0.03153194182546739,0.0459274827935482,0.9624885518055968,0
THSD7A,False,,0.06819531840943276,0.09093936486322718,1.0613743337429078,0
THSD7B,False,,0.001463929001962317,0.0016223557089003516,0.4845584870913386,0
THTPA,False,,0.040413938218440096,0.04385439244047365,0.84060762784757,0
THUMPD1,False,,0.16797597264637243,0.2104520770198746,0.9941072024538835,0
THUMPD2,False,,0.04657111856161537,0.05754335305535676,0.9647863763326214,0
THUMPD3,False,,0.0713247294142989,0.07969359887906992,0.8834638194968392,0
THUMPD3-AS1,False,,0.30835388615265374,0.38840713054287884,1.0205490159822075,0
THY1,True,234.0,0.21621780469389223,0.44739272993089046,1.727075159308979,2
THYN1,False,,0.14295928885782885,0.16978033638129333,0.9406193395479976,0
TIA1,False,,0.14854943448833366,0.18750968012167746,0.9773333315511068,0
TIAF1,False,2560.0,0.00309506765038568,0.004414415863111077,1.1609890652466954,1
TIAL1,False,,0.21379614719196532,0.25612730808832623,0.9448525410833783,0
TIAM1,False,,0.021335689558963866,0.03225632667849779,1.1512472442522859,0
TIAM2,False,,0.01992998726114946,0.02632912426476804,1.0475333858233689,0
TICAM1,False,,0.049984663144993426,0.060517018019249365,0.9278775848577189,0
TICAM2,True,1601.0,0.00035459916471261137,0.0005147330200264787,0.6335541034762304,1
TICRR,False,,0.002093816540937066,0.002145327371967052,0.8254801859977925,0
TIE1,True,957.0,0.08707717418352214,0.12480819994939242,1.2373108351678404,1
TIFA,False,,0.10381824981983967,0.13348874861851465,1.016429623857126,0
TIFAB,False,,0.003686258956093771,0.004045435220094012,0.878283566342523,0
TIGAR,False,,0.06101357252211184,0.07187616633576681,0.915228842108726,0
TIGD1,False,,0.017809044736756135,0.024423413898516103,1.0592768976357037,0
TIGD2,False,,0.010957443162177609,0.012405865015872278,0.8764854946241984,0
TIGD3,False,,0.0050471587398879915,0.006128223427722894,0.959477800877498,0
TIGD4,False,2391.0,0.001551241619192827,0.0020296445683730333,0.9954448763433639,1
TIGD5,False,,0.03323144501275345,0.042937602464186646,1.0264751705796544,0
TIGD6,False,,0.00954795638151996,0.012315990439725392,0.9833466963842894,0
TIGD7,False,,0.0056280676418321825,0.005937377047478078,0.8355182754798232,0
TIGIT,True,919.0,0.07970356321512166,0.14687028947405642,1.4554559998289172,2
TIMD4,True,1649.0,0.0067625769823571056,0.011692431695428428,1.2809655357587804,2
TIMELESS,False,,0.024859249693291407,0.02934714411731141,0.9222091422521328,0
TIMM10,False,,0.23979635909746058,0.26998063581493903,0.8874249514959889,0
TIMM10B,False,,0.10527246318743486,0.1289622354008234,0.9389386111015103,0
TIMM13,False,,0.5483381798135367,0.6138041133649086,0.9187903068122224,0
TIMM17A,False,,0.2256574490873064,0.25477975150972865,0.9019643688957657,0
TIMM17B,False,,0.22868803633806617,0.2527358646722532,0.859758732558803,0
TIMM21,False,,0.03779258389278026,0.0446322476882933,0.9253160102145468,0
TIMM22,False,,0.09025347216896558,0.10931171489142753,0.9398230186820125,0
TIMM23,False,,0.06275247974938225,0.07215745207040504,0.8966071601723422,0
TIMM23B,False,,0.027852967297184176,0.03574378036652207,0.994636341985053,0
TIMM44,False,,0.14917403146025146,0.1876356379535041,0.9388675389473822,0
TIMM50,False,,0.12500091145123773,0.1395550920719714,0.8755936181744546,0
TIMM8A,False,,0.05026984193397223,0.054611479182259594,0.8429554543983933,0
TIMM8B,False,,0.447453281098558,0.4731189467450922,0.8701745910990601,0
TIMM9,False,,0.11194307874851499,0.12416079186646724,0.8865770651675027,0
TIMMDC1,False,,0.1757678960385798,0.1936600466003206,0.871305033037172,0
TIMP1,True,185.0,1.1285193366525983,1.76357914217626,1.851494370614438,2
TIMP2,False,,0.2690115777914963,0.35276492190690795,1.0313456434894124,0
TIMP3,True,715.5,0.2702624939027733,0.4716302657969972,1.448342223118989,2
TIMP4,False,,0.009464635778504949,0.010921935827977751,0.9514754993178979,0
TINAG,False,,0.021005847969570675,0.032495513358477494,0.9390837078024048,0
TINAGL1,True,1373.0,0.2923511188986939,0.4538211872857195,1.2214224626236785,1
TINCR,True,1854.5,0.01253593227578838,0.019844389586580313,1.2726469615271145,2
TINF2,False,,0.1150587109043779,0.13783401750103005,0.9536822267639004,0
TIPARP,False,,0.13538113633541848,0.16945939735291357,0.995358994122346,0
TIPARP-AS1,False,,0.018315060654639097,0.022424750235020892,0.9603244016793109,0
TIPIN,False,,0.15780786131019864,0.2050272684210495,1.054150454975286,0
TIPRL,False,,0.17180914797705224,0.19266616349687127,0.8886442583719625,0
TIRAP,False,,0.015420192571248794,0.019653103847685996,0.9944684650059628,0
TISP43,False,,0.0021229909243959313,0.002769568675069237,0.5673788862470454,0
TJAP1,False,,0.044609964353600415,0.05446695274418941,0.9586193989373393,0
TJP1,False,,0.18502670510192226,0.23230185201112935,1.001486481275309,0
TJP2,False,,0.08363178455193362,0.1033044289486107,0.9326370969593272,0
TJP3,False,,0.03390913742494713,0.052509424541042876,1.0096866198105465,0
TK1,False,,0.06559853191514223,0.09265918523022629,1.0939036774840842,0
TK2,False,,0.04893042918676329,0.060431748836185586,0.9413147714199473,0
TKFC,False,,0.06174757160213592,0.07133430765564298,0.9090362689090676,0
TKT,False,,0.3188490714997259,0.37216088688458876,0.9460064241867492,0
TKTL1,True,930.0,0.002222729677078036,0.0038305910524858554,1.3932858278152649,2
TLCD1,False,,0.03394450136613926,0.03614799168709017,0.8330088370183539,0
TLCD2,False,,0.06525475998082651,0.07826376542580951,0.9786740263418388,0
TLDC1,False,,0.03257474787619137,0.036621157220503874,0.882479334408125,0
TLDC2,False,,0.004182150967149097,0.004660321727333719,0.6793927138711673,0
TLE1,False,,0.10790487552417191,0.13726508353431646,0.9666242113680464,0
TLE2,True,1590.0,0.026234269160882697,0.03955665337394788,1.1282137468431284,1
TLE3,False,,0.12077943558603518,0.16799785627480876,1.0969531994422792,0
TLE4,False,2295.0,0.2125767365054292,0.31343771561722283,1.1754492446606573,1
TLE6,False,,0.011581727749030594,0.013217253928260076,0.7794340526505268,0
TLK1,False,,0.17282410344764942,0.22068854445125272,0.9990953588726437,0
TLK2,False,,0.06414824121657244,0.08321037610316948,1.0121606514771473,0
TLL1,True,1208.0,0.0056195750991778134,0.010782746490898911,1.3665437631193993,2
TLL2,False,,0.004107934931476936,0.00517264454165439,1.003370912582064,0
TLN1,False,,0.296071394092409,0.34839254090551636,0.9567020175104716,0
TLN2,False,,0.01519661075178992,0.01777852052930963,0.9276226866064928,0
TLR1,False,,0.015016961581310386,0.01709940943793005,0.9058374915291605,0
TLR10,False,,0.011201138385131927,0.01610399759456887,1.1123689633418214,0
TLR2,False,,0.014026389039526839,0.017869085932878753,1.0262599163898432,0
TLR3,False,,0.017371535059255847,0.024260659580926807,1.079632972826079,0
TLR4,False,,0.021679136561018702,0.02883025612807716,1.0690131892969879,0
TLR5,False,,0.017426511201372993,0.02022185320566062,0.9092138491004536,0
TLR6,False,,0.011061785807811612,0.012559287236475538,0.9677362235741839,0
TLR7,False,,0.014203616899313128,0.018376891325682914,1.0334076188251613,0
TLR8,False,,0.004880858262504843,0.006013084054919428,0.9768498935978263,0
TLX1,False,,0.0007743777802048952,0.0005715616925144816,0.742603080317748,0
TM2D1,False,,0.29071800717793245,0.3430385748617722,0.9069607564064859,0
TM2D2,False,,0.08799890675495162,0.09108935389829932,0.8119679097089465,0
TM2D3,False,,0.1932537683726556,0.22329507140270155,0.9133841599938903,0
TM4SF1,True,629.5,0.647166167344315,1.1247458569385054,1.5825157323844876,2
TM4SF1-AS1,False,,0.008753329245406777,0.009052280566618252,0.8050116415886139,0
TM4SF18,True,1733.0,0.09361319943853527,0.14388652777079736,1.18615820382356,1
TM4SF19,True,1275.0,0.001648105830797079,0.0020656759479382655,1.025585528215521,1
TM4SF19-AS1,False,,0.0011358945928053514,0.0011594153500366906,0.9082915039892421,0
TM4SF20,True,676.0,0.0020840545258081463,0.0030622542549882336,1.172507689784451,1
TM4SF4,True,330.5,0.49418355242938283,0.9531607423917696,1.6427565160030402,2
TM4SF5,False,2963.0,0.08041735372308813,0.10682251631217948,1.0409207427933878,1
TM6SF1,False,,0.031601646251269364,0.0398205924974179,1.0000568646737706,0
TM6SF2,False,,0.005990835253626152,0.006170803785706356,0.8533979594862062,0
TM7SF2,False,2416.0,0.11474510082003707,0.16002173957701366,1.101179665794039,1
TM7SF3,False,,0.12289427925215786,0.14840980282743454,0.9108584033557575,0
TM9SF1,False,,0.03064059166570592,0.03622273325559847,0.9327377506526693,0
TM9SF2,False,,0.37912079335592114,0.44981657995984076,0.9225602204883758,0
TM9SF3,False,,0.37657947615241694,0.46261462042150736,0.9405288231457944,0
TM9SF4,False,,0.06517363311252627,0.07404822466721381,0.87761207812093,0
TMA16,False,,0.15055307480488062,0.1835298762046074,0.9345786770490445,0
TMA7,False,,1.7135327888542242,0.9689864907174326,0.9247474209682762,0
TMBIM1,False,,0.24279992952911628,0.3109199404184063,0.9806874771302773,0
TMBIM4,False,,0.5021459791780443,0.5369350909704619,0.8819981923791367,0
TMBIM6,False,,1.057915890720089,0.8794019810768535,0.9421805666274139,0
TMC1,False,,0.0010232169086668893,0.0008866669854813538,0.3841604491050879,0
TMC3-AS1,False,,0.00207816539833737,0.0016805480151300338,0.6569382191140777,0
TMC4,False,,0.05465996279069994,0.07427116918535816,0.9792981703821959,0
TMC5,False,,0.07508387918535854,0.09802334211117664,0.9625256547379255,0
TMC6,False,,0.1872071113079168,0.2558382400117252,1.0835978636747805,0
TMC7,False,,0.023237053941011977,0.02942446372240519,0.9958167344844193,0
TMC8,True,932.0,0.0832340702892174,0.13644707460485792,1.2849192173939308,1
TMCC1,False,,0.07822400287243272,0.09826124986239115,0.9464889453534164,0
TMCC1-AS1,False,,0.005387768196985953,0.0059038509110429125,0.8636678769520769,0
TMCC2,False,,0.004489836648103453,0.005313872470731548,0.9370206880625211,0
TMCC3,False,,0.045665110410096486,0.05579998677275729,0.9607363300733798,0
TMCO1,False,,0.5501675181498249,0.6138758865539532,0.9396289247684335,0
TMCO3,False,,0.13617463867503368,0.16034608785135623,0.9212459416640852,0
TMCO4,False,,0.025395977273567804,0.02995964474396698,0.9208785231712644,0
TMCO6,False,,0.025483771714522558,0.03226154774180798,0.9585177662392084,0
TMED1,False,,0.14382511900966957,0.16239932947854355,0.8604618825603194,0
TMED10,False,,0.5618829616155611,0.5558309667920135,0.8446649917383973,0
TMED2,False,,1.0163532025205146,0.9569818325810333,0.9769817070625284,0
TMED3,False,,0.2181828912521605,0.25940953148363755,0.9201533941901856,0
TMED4,False,,0.2589823234199591,0.2874363744178127,0.8802259085083259,0
TMED5,False,,0.1572660650857372,0.17547751938661335,0.8840977699082532,0
TMED6,False,,0.00799540852553785,0.008465355269220237,0.7281849723613418,0
TMED7,False,,0.19878084849111194,0.23942111712766154,0.9064594496202827,0
TMED7-TICAM2,False,,0.000713648753372998,0.0008498669218782377,0.43026042957668253,0
TMED8,False,,0.0457831806388699,0.06212782786509987,1.03846779366917,0
TMED9,False,,0.5817229838637143,0.5985187652182279,0.8862077354380395,0
TMEM100,True,789.5,0.026313649880331615,0.05160837614108174,1.4901608455673045,2
TMEM101,False,,0.1132524614802839,0.1297186908312512,0.8964938127793813,0
TMEM102,False,,0.01682172994299702,0.02223773955578855,1.007332427810921,0
TMEM104,False,,0.021215637055846746,0.026000426427973906,0.9336450809831165,0
TMEM105,False,,0.007091401000080832,0.009114461186811286,0.981351471383878,0
TMEM106A,False,,0.028808680070900154,0.03791478702125806,1.0423187183240548,0
