names,scores,logfoldchanges,pvals,pvals_adj,minus_log10_padj,direction
CTD-2245F17.3,-4.830641,5.449174,1.360942148929288e-06,3.5785312327957797e-06,5.446295187987088,High-up
AC006547.15,-4.851689,3.8640702,1.2241453223746775e-06,3.231270551427651e-06,5.490626677366782,High-up
P4HB,-4.878255,-0.24924944,1.0702845006700427e-06,2.8306072176481673e-06,5.548120390275563,NS
SUCLG2,-4.881565,-0.66749215,1.0524709808577293e-06,2.789869424012508e-06,5.5544161228045015,Low-up
WNT5A-AS1,-4.8854303,,1.032031422687751e-06,2.740048441965924e-06,5.562241759116647,NS
ST3GAL6,-4.8994775,-1.0923761,9.609197847738855e-07,2.556215045766558e-06,5.5924026132439835,Low-up
LYG1,-4.912657,,8.98503743058143e-07,2.3948411961315576e-06,5.620723279715126,NS
AL022341.3,-4.912689,,8.983551684133731e-07,2.3948411961315576e-06,5.620723279715126,NS
RNASE4,-4.9456124,-1.2112563,7.590480437770371e-07,2.029079506456815e-06,5.692700935451142,Low-up
HOXA6,-4.9476423,3.7962167,7.511775695452329e-07,2.010006973552964e-06,5.6968024358281095,High-up
ALDH4A1,-4.976141,-0.91338646,6.486435323495238e-07,1.7390521397241402e-06,5.759687396919067,Low-up
NHLH1,-5.0077233,3.2843425,5.50776673540385e-07,1.4795691957840037e-06,5.829864719151919,High-up
RPL13,-5.017358,-0.5628262,5.238693912885397e-07,1.4086724183073724e-06,5.851189988765753,Low-up
RP3-333H23.8,-5.0176697,3.772795,5.23019670257274e-07,1.4077731420126823e-06,5.851467324675428,High-up
ANXA9,-5.020206,-1.0516918,5.161606984189358e-07,1.3906814872589079e-06,5.8567723266330995,Low-up
IGHV6-1,-5.037097,3.5619965,4.7264501201580563e-07,1.2759547162323924e-06,5.894164738498375,High-up
SAT1,-5.048324,-0.5413223,4.457027357571594e-07,1.2079959068338884e-06,5.917934537273221,Low-up
CFAP45,-5.0766163,3.7159193,3.842158976936251e-07,1.0465382178454474e-06,5.980244907319253,High-up
AC011718.2,-5.0882807,2.8583155,3.6132434789886274e-07,9.871381184596929e-07,6.005622077433434,High-up
RP11-563J2.2,-5.0983973,3.0374632,3.425410129411486e-07,9.367588061613794e-07,6.028372215555416,High-up
EPHX3,-5.11872,3.2728574,3.076160033393605e-07,8.437820493204146e-07,6.073769718067689,High-up
MYLK3,-5.1223583,6.1297,3.017375580299376e-07,8.28489455816874e-07,6.081713014474201,High-up
RP11-93G5.1,-5.1671,4.352042,2.377540448984919e-07,6.561051016794746e-07,6.183026585283959,High-up
RP5-1074L1.1,-5.1878767,,2.1270558041919175e-07,5.875749703794053e-07,6.230936712639492,NS
GLUD1,-5.1882696,-0.55667615,2.122572701929085e-07,5.869300224362611e-07,6.231413675040995,Low-up
RPS10,-5.190368,-0.46387374,2.0987861649949684e-07,5.809406081830045e-07,6.235868264953616,Low-up
TCTEX1D4,-5.193188,,2.0672311397473945e-07,5.727865592078987e-07,6.242007181570188,NS
TSC22D3,-5.1938324,-0.9707917,2.0600870505102888e-07,5.713865809131075e-07,6.243069963294933,Low-up
RP11-245J9.6,-5.2041273,3.5147674,1.9491029346254142e-07,5.422555211198199e-07,6.265796017405673,High-up
IL21R-AS1,-5.207506,3.3288746,1.9139525343445587e-07,5.330191971283725e-07,6.273257149215861,High-up
SYN3,-5.27802,,1.3058720948522152e-07,3.655371478623209e-07,6.437068481108787,NS
AFAP1-AS1,-5.3159547,3.2024744,1.0609942222547548e-07,2.9760125412730907e-07,6.526365242953369,High-up
LINC01611,-5.316879,,1.055624062132791e-07,2.963992741774702e-07,6.528122864191716,NS
SHBG,-5.3500004,-1.4140489,8.79540855057282e-08,2.4797787574989626e-07,6.605587064610677,Low-up
VENTX,-5.355162,3.2653058,8.547979224990824e-08,2.412508186226749e-07,6.617531204314917,High-up
SERPINF1,-5.38798,-0.33742756,7.125406971312355e-08,2.02355632490908e-07,6.693884702684935,Low-up
PIN4,-5.4234877,-0.36181054,5.84472126571817e-08,1.6650446817457812e-07,6.778574107637984,Low-up
AC004854.4,-5.466467,,4.590941191231799e-08,1.3133456894707095e-07,6.881620946972487,NS
RABAC1,-5.4734964,-0.49442512,4.412419047066316e-08,1.2635984105435194e-07,6.898390929057339,Low-up
AP003774.6,-5.519032,3.3191924,3.40872052016978e-08,9.823443524371137e-08,7.007736247296143,High-up
RPL8,-5.571662,0.022558331,2.5232057948820737e-08,7.353484429447914e-08,7.1335068228347165,NS
PKLR,-5.573882,-1.2759212,2.4912412670147418e-08,7.271443527226789e-08,7.138379364426069,Low-up
AP000442.1,-5.5994315,,2.150558838838463e-08,6.310769868643051e-08,7.199917656713313,NS
CD7,-5.622104,-1.2470133,1.886455006500216e-08,5.547680385100743e-08,7.25588856760335,Low-up
PF4,-5.622959,4.105356,1.8771396111601465e-08,5.5321957040879405e-08,7.257102464914476,High-up
RP11-996F15.6,-5.6235385,6.0641975,1.8708517429226985e-08,5.519618749098069e-08,7.258090918807232,High-up
GSTM4,-5.629563,-0.80803275,1.8066669865276524e-08,5.3417902675254835e-08,7.272313167502303,Low-up
ZFP92,-5.660513,5.401272,1.509211031053921e-08,4.4768344591089175e-08,7.349028964322099,High-up
SPARCL1,-5.676363,-1.2290449,1.3758879334593451e-08,4.0857889502292723e-08,7.388724070429481,Low-up
MRPL33,-5.6879096,-0.40299013,1.2860370470415589e-08,3.82729108117379e-08,7.417108506644,Low-up
MAEL,-5.7070456,3.4335747,1.1495412482865922e-08,3.4285444217456004e-08,7.464890219249791,High-up
CTD-2201E18.5,-5.7369013,2.7372727,9.642431593876038e-09,2.8821797718237782e-08,7.5402789341826315,High-up
AC007228.11,-5.742991,3.9172177,9.301868135646705e-09,2.7834286688484994e-08,7.555419903914229,High-up
CTD-2545M3.8,-5.7582574,3.2573214,8.498673537343284e-09,2.548669166193398e-08,7.593686535115857,High-up
MMP17,-5.7646303,2.5917704,8.183695906451833e-09,2.459610254832388e-08,7.609133704923277,High-up
FGF23,-5.7728877,3.153424,7.79244434284453e-09,2.349774607577401e-08,7.62897379363462,High-up
SEZ6L2,-5.7872505,-1.0203574,7.154788725851632e-09,2.1598765523786366e-08,7.665571070216128,Low-up
CHST13,-5.810871,-1.1237336,6.214860974322642e-09,1.8782079847178605e-08,7.72625631749381,Low-up
CPN1,-5.8165717,-1.1864123,6.006680271563959e-09,1.817303488583913e-08,7.740572539719397,Low-up
LINGO3,-5.827973,3.0385184,5.610472562781087e-09,1.7068831894786112e-08,7.767796198803653,High-up
RP11-119D9.1,-5.8304644,-1.6437794,5.527329658524463e-09,1.6844853988964523e-08,7.7735327491270185,Low-up
KCNA7,-5.8368216,2.956072,5.320606744778293e-09,1.6259393318494738e-08,7.788895663129742,High-up
RBMS3-AS3,-5.8450785,3.1491406,5.063293288932186e-09,1.5507754781796786e-08,7.809451074943298,High-up
FBXO24,-5.8668556,11.055413,4.441367314644983e-09,1.3648836337019229e-08,7.864904373821326,High-up
NUDT16,-5.868553,-0.6721223,4.396139078204904e-09,1.3540306608405635e-08,7.868371501320665,Low-up
CST2,-5.878099,3.1312804,4.1500501651479065e-09,1.2825720646135839e-08,7.891918223576969,High-up
AUP1,-5.9291286,-0.503267,3.045467461897335e-09,9.478901352527213e-09,8.02324199643673,Low-up
HBA2,-5.9513636,-0.7401255,2.659177160739019e-09,8.321731962358533e-09,8.079786276664114,Low-up
ERGIC3,-5.969916,-0.30973473,2.3737622745699626e-09,7.454159234626596e-09,8.12760133414979,Low-up
RP11-321A17.6,-5.9709773,,2.358367073576137e-09,7.414336990805531e-09,8.12992767863539,NS
PLXNA4,-5.981422,3.0748148,2.211977593287339e-09,6.962123024033422e-09,8.157258306793356,High-up
POMK,-5.9814463,3.242023,2.211647438505324e-09,6.962123024033422e-09,8.157258306793356,High-up
LGALS9B,-5.9868755,2.997022,2.1391028694005016e-09,6.748301430949388e-09,8.170805526723957,High-up
NEFM,-6.0073237,2.9836085,1.886105058695997e-09,5.963934051339657e-09,8.22446716758283,High-up
RP11-583F2.5,-6.029709,2.9029334,1.6425533523619323e-09,5.205865149249187e-09,8.283507085880158,High-up
CTD-2574D22.2,-6.036556,9.914912,1.5743813047622561e-09,4.995597821847252e-09,8.301412532424218,High-up
RP1-278O22.1,-6.038343,3.0463524,1.557050644839689e-09,4.946351583374454e-09,8.30571501751521,High-up
RP11-173C1.1,-6.061506,3.025714,1.3485318891064963e-09,4.298937130733895e-09,8.366638906121652,High-up
SAA2,-6.077068,-1.4993184,1.224000921043422e-09,3.9065076124890525e-09,8.408211325057524,Low-up
RP5-1185I7.1,-6.097743,2.5786862,1.0757658404353168e-09,3.4495214507855465e-09,8.46224115005676,High-up
C6orf62,-6.1075478,-0.826131,1.0117357459307606e-09,3.2518377151562797e-09,8.487871136254707,Low-up
RP11-70D24.2,-6.1222143,6.4339566,9.228372412438843e-10,2.980131611203655e-09,8.525764555803827,High-up
RP11-428O18.6,-6.1318574,,8.685907336367475e-10,2.8115993889758227e-09,8.551046559737422,NS
CTD-2527I21.7,-6.132692,5.840897,8.640444633988086e-10,2.800201036780006e-09,8.552810787932774,High-up
TTC24,-6.135463,2.948517,8.491149240189033e-10,2.75836144164048e-09,8.55934882669348,High-up
POLR2J3,-6.1374526,-0.6535045,8.385533902463323e-10,2.7272950739916424e-09,8.564267871932346,Low-up
KCNIP2,-6.1432824,5.2416525,8.083327771210973e-10,2.6321396270498663e-09,8.579691076437683,High-up
IL32,-6.149915,-0.62429225,7.752446501731625e-10,2.527408573118234e-09,8.597324545690832,Low-up
ATP1B1,-6.163111,-0.42386684,7.132946089695649e-10,2.3310058273981477e-09,8.632456640763552,Low-up
MAFB,-6.198137,-1.3806664,5.713543932229611e-10,1.8693894638145264e-09,8.728300209394297,Low-up
CTC-550B14.7,-6.243883,3.0134556,4.268386993341038e-10,1.404967863350327e-09,8.852333609516368,High-up
CYP1B1-AS1,-6.2547336,3.9365935,3.981956676909932e-10,1.3122684730178447e-09,8.881977304882364,High-up
RPL38,-6.2865543,-0.36967137,3.2458925836065394e-10,1.070987746185153e-09,8.97021549816405,Low-up
LINC01012,-6.334464,2.882863,2.381672955009826e-10,7.906112409583045e-10,9.102037015124015,High-up
HAS3,-6.335461,5.347457,2.366326762217856e-10,7.874305376832134e-10,9.103787746657625,High-up
MARCH10,-6.344038,2.5382872,2.23819320383982e-10,7.475236959523701e-10,9.126375035969089,High-up
MEGF11,-6.3445244,3.7764423,2.231136699187874e-10,7.460790039389562e-10,9.127215181698858,High-up
CD14,-6.344727,-0.9448151,2.2282029069876145e-10,7.46011071310069e-10,9.127254727254956,Low-up
C15orf62,-6.351501,,2.132237767413964e-10,7.147574945490736e-10,9.145841282176,NS
RP11-706C16.7,-6.356193,-1.6368296,2.0681528019652305e-10,6.949807447686358e-10,9.158027227865388,Low-up
TTLL10,-6.3663096,3.089684,1.9363028307842892e-10,6.522785861532279e-10,9.185566878825577,High-up
PRMT5-AS1,-6.3667474,2.9954748,1.930789332742892e-10,6.512242539572322e-10,9.186269433113269,High-up
ZNF491,-6.367651,3.531377,1.9194534672258464e-10,6.482010967195318e-10,9.188290238501528,High-up
ZNF341-AS1,-6.452746,4.5299654,1.0984137072789623e-10,3.737068802348848e-10,9.427468906376912,High-up
ATP5G2,-6.493853,-0.2797234,8.366822874875827e-11,2.850144650144733e-10,9.545133098179033,Low-up
RP11-49I11.1,-6.529398,-1.0545455,6.603466697467539e-11,2.2522685415082795e-10,9.647379829121679,Low-up
PCDH11X,-6.547646,5.1847057,5.84510439661909e-11,1.9961031514454193e-10,9.699817019688917,High-up
OVOL1,-6.5623007,3.5580611,5.2983863290193016e-11,1.8162097178018482e-10,9.740834004919872,High-up
RP11-647K16.1,-6.6076255,2.7255988,3.905328508433411e-11,1.34205754528806e-10,9.872228861912737,High-up
TSPO2,-6.609789,,3.848678455111592e-11,1.324255609491797e-10,9.878028178735068,NS
MUC6,-6.6129937,2.8952649,3.7662391338295725e-11,1.2991622870735344e-10,9.886336594902147,High-up
CUTA,-6.7432685,-0.32408124,1.548628642438424e-11,5.396496748905324e-11,10.267888080241994,Low-up
SCGB2A1,-6.8638754,3.47119,6.701699989092409e-12,2.3624573380903823e-11,10.626636025358053,High-up
EIF4B,-6.879802,-0.5691067,5.993566542599257e-12,2.11829544558618e-11,10.674013467533808,Low-up
LINC01018,-6.91655,-1.6516457,4.62774712316263e-12,1.6462246276667065e-11,10.783510905514902,Low-up
DHTKD1,-6.9307833,-0.9768204,4.1851669104816376e-12,1.4907269881924166e-11,10.826601885975641,Low-up
GUCA2B,-6.939604,-1.4026147,3.932016975439259e-12,1.4042183499215756e-11,10.852565356028865,Low-up
RP4-710M16.2,-6.9818006,-1.6601604,2.914202414102522e-12,1.0462024961009316e-11,10.980384248138092,Low-up
CTC-360G5.9,-7.00688,,2.4369108592384164e-12,8.783166843587538e-12,11.056348867383225,NS
UNC79,-7.0395317,4.5040264,1.9288705968883828e-12,6.970468876586061e-12,11.156738007602831,High-up
RP11-640N11.2,-7.043097,2.808796,1.8801318617006473e-12,6.812361069185899e-12,11.166702341596208,High-up
RBM14-RBM4,-7.071981,2.7134218,1.5273764091652164e-12,5.541556905497173e-12,11.256368202695015,High-up
F11R,-7.0920844,-1.1691169,1.3210666615736252e-12,4.79940707369567e-12,11.318812412734362,Low-up
MT1X,-7.1016383,-0.73525715,1.232865871502191e-12,4.490919414591981e-12,11.3476647378814,Low-up
RP11-420A6.2,-7.108846,2.4951148,1.170172154160531e-12,4.26823808433454e-12,11.369751363420752,High-up
HBQ1,-7.113319,6.8280396,1.1328506433776479e-12,4.137630959502319e-12,11.38324824721281,High-up
RP13-890H12.2,-7.125867,3.8488317,1.0342779253638322e-12,3.787730954549583e-12,11.42162087684516,High-up
MS4A2,-7.135732,2.7158225,9.627324012181905e-13,3.5304495572189214e-12,11.452169989289716,High-up
IL31RA,-7.152449,,8.524316373883321e-13,3.1386027403570394e-12,11.503263650400294,NS
NUPR1,-7.1624727,-0.2967242,7.923467037848165e-13,2.9213106541702e-12,11.534422257398875,Low-up
RP11-6O2.3,-7.173485,2.4534745,7.311234708325844e-13,2.699228813938677e-12,11.568760298689531,High-up
RP11-433J8.1,-7.1902623,2.5801907,6.466690829323103e-13,2.3971505218060675e-12,11.620304694903618,High-up
RP11-430C7.4,-7.211521,2.6167018,5.533029572641518e-13,2.0622424000622955e-12,11.685660288217282,High-up
SOSTDC1,-7.260112,3.0959818,3.8677111572525174e-13,1.4514542419799283e-12,11.83819665102684,High-up
RP1-102E24.10,-7.288007,3.3976593,3.145743639526713e-13,1.1821419014012354e-12,11.92733038868606,High-up
MTHFD1,-7.366417,-1.0030302,1.7527520683236372e-13,6.659970306898717e-13,12.176527707102789,Low-up
RP11-378J18.9,-7.3820763,2.8561397,1.5583998644610201e-13,5.946296689535624e-13,12.225753425535787,High-up
TIMP3,-7.4560823,-1.3144155,8.913311448314934e-14,3.415310922411837e-13,12.466569752966029,Low-up
PAGE4,-7.4693513,-1.8328278,8.059120688807412e-14,3.0923479946379004e-13,12.509711639059375,Low-up
NKAIN2,-7.5098305,,5.920398966517035e-14,2.281315934629695e-13,12.641814566031984,NS
DKKL1,-7.527763,3.2157638,5.161707728519716e-14,1.9917776150163653e-13,12.700759152841403,High-up
SPSB3,-7.558089,-0.9097204,4.090348664219138e-14,1.5805986634578055e-13,12.801178389632746,Low-up
KIF6,-7.5740886,3.4254029,3.6165797737466634e-14,1.3995036744866691e-13,12.854025956928302,High-up
F7,-7.581576,-1.5030639,3.413830135881244e-14,1.3229197065571007e-13,12.878466514132526,Low-up
DPCR1,-7.5841,4.152409,3.348031616703809e-14,1.299264542164035e-13,12.886302413588227,High-up
CRIP2,-7.631576,-1.1370308,2.3190061310786147e-14,9.05074964300968e-14,13.043315448160612,Low-up
AC015691.13,-7.6522555,3.073361,1.974843690042165e-14,7.718559315014585e-14,13.11246375405909,High-up
CBLN4,-7.6667724,,1.7637850441093333e-14,6.913430043768578e-14,13.160306427375232,NS
CRHR1,-7.687099,3.047361,1.505086225450275e-14,5.916396500618924e-14,13.227942728478286,High-up
UGT2B4,-7.751888,-0.8813848,9.053637907640299e-15,3.584715762851202e-14,13.445545274450607,Low-up
IGLON5,-7.7645855,2.6557667,8.191270844158879e-15,3.252696503814252e-14,13.487756457120156,High-up
LINC01484,-7.814671,,5.5106773184896236e-15,2.2010483090809433e-14,13.657370425353495,NS
RP11-879F14.1,-7.8336487,,4.739121865759132e-15,1.8984282899199338e-14,13.721605802991004,NS
GLTPD2,-7.847015,-1.2474071,4.260572143828149e-15,1.7092339349395745e-14,13.767198493335124,Low-up
RP11-452K12.4,-7.855446,5.6043186,3.983518908101758e-15,1.6004373024902947e-14,13.795761334775607,High-up
TMEM179B,-7.857573,-0.67472625,3.9164732553586435e-15,1.5781423205958427e-14,13.80185383365999,Low-up
SEC11A,-7.8644123,-0.57696134,3.708345750586043e-15,1.49648457763679e-14,13.824927754521587,Low-up
SLC6A4,-7.8799133,2.593902,3.2760771917668976e-15,1.3240004272052018e-14,13.87811187476578,High-up
IGHV3-74,-7.8852334,2.659209,3.1394855203482624e-15,1.2706776950505857e-14,13.895964593436352,High-up
FAM166B,-7.915458,2.9220912,2.4634454562673254e-15,9.985360514128091e-15,14.000636250626025,High-up
IGSF23,-7.9417367,-1.3523306,1.993700949927599e-15,8.093300141459436e-15,14.091874353421538,Low-up
VIP,-8.004536,2.6347058,1.1991802654539741e-15,4.8897917689854584e-15,14.310709634844907,High-up
CELA1,-8.012898,2.6257014,1.1203619529031292e-15,4.575229978073765e-15,14.339587070843846,High-up
DPYSL5,-8.067558,4.9065566,7.171801976725693e-16,2.9419463964586475e-15,14.531365244570521,High-up
WNT2,-8.083533,2.538572,6.291662907458217e-16,2.5925826641290876e-15,14.586267387300438,High-up
BLOC1S1,-8.116513,-0.425868,4.797678040150149e-16,1.979948097536285e-15,14.703346194207677,Low-up
AC009505.2,-8.124519,2.6108766,4.49138841466528e-16,1.856349946878297e-15,14.731340150061031,High-up
PMCH,-8.134879,2.5670078,4.123493676943844e-16,1.7068764735470577e-15,14.76779790758945,High-up
RPS13,-8.162859,-0.47110558,3.271853694566211e-16,1.3584656981086458e-15,14.86695132324551,Low-up
KIR3DX1,-8.225314,2.6095622,1.946795059625078e-16,8.169960219501864e-16,15.087780058093397,High-up
RP11-458D21.1,-8.258675,,1.4729829339775781e-16,6.229395318307652e-16,15.205554107862104,NS
CTD-2162K18.4,-8.260847,2.8489263,1.4464272709239747e-16,6.126572564595812e-16,15.212782418233873,High-up
RP11-188D8.1,-8.329496,4.2059317,8.118681504113957e-17,3.465662167068645e-16,15.460213774607892,High-up
RP11-510M2.2,-8.359519,2.7655926,6.297459290831833e-17,2.692434864249228e-16,15.569854794414125,High-up
ADH1C,-8.394512,-1.1424311,4.6783222669525966e-17,2.006464118259732e-16,15.69756860237975,Low-up
NFKBIA,-8.474616,-0.90045255,2.3585630546372652e-17,1.0195560546311722e-16,15.991588891957665,Low-up
FSD2,-8.480163,2.6973062,2.248795154412616e-17,9.736463330990914e-17,16.011598767429515,High-up
RPS19,-8.490563,-0.69524455,2.0563851802693837e-17,8.917530654755487e-17,16.049755389063534,Low-up
GVQW1,-8.501689,2.8834753,1.8685251939593776e-17,8.154649888014409e-17,16.0885946802359,High-up
MED12L,-8.509079,2.6132045,1.753208750127632e-17,7.688228419500306e-17,16.11417372213258,High-up
ULBP1,-8.537853,2.5046027,1.3673878289955311e-17,6.015625682473093e-17,16.220719195204648,High-up
LRRC16B,-8.581918,3.2453997,9.330423845200603e-18,4.1247116416000074e-17,16.384606407559954,High-up
KLF6,-8.629779,-0.78553563,6.147055066093185e-18,2.7351391597013976e-17,16.563020572528742,Low-up
RP11-757F18.5,-8.674172,2.097009,4.165693280736977e-18,1.8595872619237614e-17,16.730583437373426,High-up
ADH4,-8.704142,-1.6175021,3.199868611101303e-18,1.4378356982777565e-17,16.842290738019948,Low-up
RP11-245G13.2,-8.709964,2.7724812,3.0397163501323756e-18,1.368122746056285e-17,16.86387493657534,High-up
FAM209B,-8.766483,2.6862462,1.8433333493865077e-18,8.35155341712096e-18,17.078232736763447,High-up
RP11-557N21.1,-8.836373,2.2939596,9.88762308760877e-19,4.509680513413549e-18,17.34585422445825,High-up
RP11-181C3.1,-8.847677,-1.9237416,8.935988825868782e-19,4.089300079107791e-18,17.388351019081544,Low-up
TMED2,-8.865038,-0.6055825,7.647802525257681e-19,3.505670553524159e-18,17.45522889928306,Low-up
TG,-8.970391,2.3229644,2.95463536065626e-19,1.365831439139239e-18,17.864602894775075,High-up
ZRSR1,-8.972182,2.6331503,2.906979476032421e-19,1.3483646737725933e-18,17.870192634218853,High-up
ICA1,-8.9732275,-1.6466155,2.8795141024256194e-19,1.337896688405917e-18,17.873577421237485,Low-up
RP4-597N16.4,-9.016364,2.8170342,1.94435044586274e-19,9.111432964145808e-19,18.04041331572935,High-up
MT-ATP6,-9.04035,-0.66363436,1.5617151995443748e-19,7.356217112336607e-19,18.133345461421687,Low-up
CPNE9,-9.119254,2.2672148,7.564317039354316e-20,3.5940372437419115e-19,18.444417426762996,High-up
ADORA1,-9.122475,2.3667605,7.34278801709542e-20,3.494860080610573e-19,18.456570206881143,High-up
CPA3,-9.164518,2.564587,4.9768767212424316e-20,2.3812306834385854e-19,18.623198529966157,High-up
